,Unnamed: 0,Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente,Inicio,Fim
3244,3509,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,4,SEG,08:50 às 11:35,Josielson Costa da Silva,08:50,11:35
3245,3510,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,4,SEG,08:50 às 11:35,Claudia Nery Teixeira Palombo,08:50,11:35
3246,3511,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,4,SEG,08:50 às 11:35,Marcia Maria Carneiro Oliveira,08:50,11:35
3247,3512,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,4,QUA,07:55 às 12:30,Maria Carolina Ortiz Whitaker,07:55,12:30
3248,3513,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,4,SEG,08:50 às 11:35,Josielson Costa da Silva,08:50,11:35
3249,3514,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,4,SEG,08:50 às 11:35,Claudia Nery Teixeira Palombo,08:50,11:35
3250,3515,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,4,SEG,08:50 às 11:35,Marcia Maria Carneiro Oliveira,08:50,11:35
3251,3516,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,4,QUI,07:55 às 12:30,Marcia Maria Carneiro Oliveira,07:55,12:30
3252,3517,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,4,SEG,08:50 às 11:35,Josielson Costa da Silva,08:50,11:35
3253,3518,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,4,SEG,08:50 às 11:35,Claudia Nery Teixeira Palombo,08:50,11:35
3254,3519,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,4,SEG,08:50 às 11:35,Marcia Maria Carneiro Oliveira,08:50,11:35
3255,3520,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,4,TER,07:55 às 12:30,Claudia Nery Teixeira Palombo,07:55,12:30
3256,3521,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,4,SEG,08:50 às 11:35,Josielson Costa da Silva,08:50,11:35
3257,3522,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,4,SEG,08:50 às 11:35,Claudia Nery Teixeira Palombo,08:50,11:35
3258,3523,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,4,SEG,08:50 às 11:35,Marcia Maria Carneiro Oliveira,08:50,11:35
3259,3524,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,4,QUA,07:55 às 12:30,Josielson Costa da Silva,07:55,12:30
3260,3525,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,5,SEG,08:50 às 11:35,Josielson Costa da Silva,08:50,11:35
3261,3526,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,5,SEG,08:50 às 11:35,Claudia Nery Teixeira Palombo,08:50,11:35
3262,3527,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,5,SEG,08:50 às 11:35,Marcia Maria Carneiro Oliveira,08:50,11:35
3263,3528,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,5,QUI,07:55 às 12:30,Ridalva Dias Felix Martins,07:55,12:30
3264,3529,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010600,4,SEG,08:50 às 11:35,Josielson Costa da Silva,08:50,11:35
3265,3530,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010600,4,SEG,08:50 às 11:35,Claudia Nery Teixeira Palombo,08:50,11:35
3266,3531,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010600,4,SEG,08:50 às 11:35,Marcia Maria Carneiro Oliveira,08:50,11:35
3267,3532,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010600,4,TER,07:55 às 12:30,Climene Laura de Camargo,07:55,12:30
3268,3533,ENFC36,ENFERMAGEM NO CUIDADO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010600,4,TER,07:55 às 12:30,Maria Carolina Ortiz Whitaker,07:55,12:30
3269,3534,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010100,4,TER,07:55 às 11:35,George Amaral Santos,07:55,11:35
3270,3535,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010100,4,SEX,08:50 às 12:30,Priscila Coimbra Rocha,08:50,12:30
3271,3536,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010100,4,SEX,08:50 às 12:30,George Amaral Santos,08:50,12:30
3272,3537,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010200,4,QUA,07:55 às 11:35,George Amaral Santos,07:55,11:35
3273,3538,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010200,4,SEX,08:50 às 12:30,Priscila Coimbra Rocha,08:50,12:30
3274,3539,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010200,4,SEX,08:50 às 12:30,George Amaral Santos,08:50,12:30
3275,3540,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010300,4,QUI,07:55 às 11:35,Priscila Coimbra Rocha,07:55,11:35
3276,3541,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010300,4,SEX,08:50 às 12:30,Priscila Coimbra Rocha,08:50,12:30
3277,3542,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010300,4,SEX,08:50 às 12:30,George Amaral Santos,08:50,12:30
3278,3543,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010400,4,TER,07:55 às 11:35,Priscila Coimbra Rocha,07:55,11:35
3279,3544,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010400,4,SEX,08:50 às 12:30,Priscila Coimbra Rocha,08:50,12:30
3280,3545,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,010400,4,SEX,08:50 às 12:30,George Amaral Santos,08:50,12:30
3281,3546,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,020500,1,QUA,07:55 às 11:35,Priscila Coimbra Rocha,07:55,11:35
3282,3547,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,020500,1,SEX,13:00 às 16:40,Priscila Coimbra Rocha,13:00,16:40
3283,3548,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,020500,1,SEX,13:00 às 16:40,George Amaral Santos,13:00,16:40
3284,3549,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,020600,1,QUI,07:55 às 11:35,George Amaral Santos,07:55,11:35
3285,3550,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,020600,1,SEX,13:00 às 16:40,Priscila Coimbra Rocha,13:00,16:40
3286,3551,ENFC37,ENFERMAGEM NO CUIDADO À SAÚDE MENTAL I,020600,1,SEX,13:00 às 16:40,George Amaral Santos,13:00,16:40
3287,3552,ENFC38,METODOLOGIA DA PESQUISA II,010000,25,SEG,07:00 às 08:50,Rosana Maria de Oliveira Silva,07:00,08:50
3288,3553,ENFC39,ATIVIDADE DE PESQUISA TCC I A,010000,25,SEX,10:40 às 11:35,Fernanda Carneiro Mussi,10:40,11:35
3289,3554,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010100,3,SEG,09:45 às 12:30,Paloma de Castro Brandao,09:45,12:30
3290,3555,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010100,3,SEG,09:45 às 12:30,Alyne Henri Motta Coifman,09:45,12:30
3291,3556,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010100,3,SEG,09:45 às 12:30,Virginia Ramos dos Santos Souza,09:45,12:30
3292,3557,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010100,3,QUA,07:55 às 11:35,Elieusa e Silva Sampaio,07:55,11:35
3293,3558,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010200,3,SEG,09:45 às 12:30,Paloma de Castro Brandao,09:45,12:30
3294,3559,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010200,3,SEG,09:45 às 12:30,Alyne Henri Motta Coifman,09:45,12:30
3295,3560,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010200,3,SEG,09:45 às 12:30,Virginia Ramos dos Santos Souza,09:45,12:30
3296,3561,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010200,3,QUI,07:55 às 11:35,Alyne Henri Motta Coifman,07:55,11:35
3297,3562,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010300,3,SEG,09:45 às 12:30,Paloma de Castro Brandao,09:45,12:30
3298,3563,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010300,3,SEG,09:45 às 12:30,Alyne Henri Motta Coifman,09:45,12:30
3299,3564,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010300,3,SEG,09:45 às 12:30,Virginia Ramos dos Santos Souza,09:45,12:30
3300,3565,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010300,3,TER,07:55 às 11:35,Paloma de Castro Brandao,07:55,11:35
3301,3566,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010400,3,SEG,09:45 às 12:30,Paloma de Castro Brandao,09:45,12:30
3302,3567,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010400,3,SEG,09:45 às 12:30,Alyne Henri Motta Coifman,09:45,12:30
3303,3568,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010400,3,SEG,09:45 às 12:30,Virginia Ramos dos Santos Souza,09:45,12:30
3304,3569,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010400,3,QUA,07:55 às 11:35,Alyne Henri Motta Coifman,07:55,11:35
3305,3570,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010400,3,QUA,07:55 às 11:35,Virginia Ramos dos Santos Souza,07:55,11:35
3306,3571,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010500,3,SEG,09:45 às 12:30,Paloma de Castro Brandao,09:45,12:30
3307,3572,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010500,3,SEG,09:45 às 12:30,Alyne Henri Motta Coifman,09:45,12:30
3308,3573,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010500,3,SEG,09:45 às 12:30,Virginia Ramos dos Santos Souza,09:45,12:30
3309,3574,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010500,3,QUI,07:55 às 11:35,Docente Substituto a Contratar,07:55,11:35
3310,3575,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010600,3,SEG,09:45 às 12:30,Paloma de Castro Brandao,09:45,12:30
3311,3576,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010600,3,SEG,09:45 às 12:30,Alyne Henri Motta Coifman,09:45,12:30
3312,3577,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010600,3,SEG,09:45 às 12:30,Virginia Ramos dos Santos Souza,09:45,12:30
3313,3578,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010600,3,TER,07:55 às 11:35,Docente Substituto a Contratar,07:55,11:35
3314,3579,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010700,3,SEG,09:45 às 12:30,Paloma de Castro Brandao,09:45,12:30
3315,3580,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010700,3,SEG,09:45 às 12:30,Alyne Henri Motta Coifman,09:45,12:30
3316,3581,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010700,3,SEG,09:45 às 12:30,Virginia Ramos dos Santos Souza,09:45,12:30
3317,3582,ENFC40,CUID EM ENF À PESSOA NO CONT HOSP EM SIT DE URG E EMERGÊNCIA,010700,3,QUA,07:55 às 11:35,Docente Substituto a Contratar,07:55,11:35
3318,3583,ENFC41,SEMINÁRIOS DE ÉTICA E BIOÉTICA III,010000,25,SEX,09:45 às 10:40,Darci de Oliveira Santa Rosa,09:45,10:40
3319,3584,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010100,5,QUI,07:55 às 10:40,Isa Maria Nunes,07:55,10:40
3320,3585,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010100,5,SEX,07:55 às 09:45,Isa Maria Nunes,07:55,09:45
3321,3586,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010100,5,SEX,07:55 às 09:45,Mariza Silva Almeida,07:55,09:45
3322,3587,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010200,5,TER,07:55 às 10:40,Isa Maria Nunes,07:55,10:40
3323,3588,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010200,5,SEX,07:55 às 09:45,Isa Maria Nunes,07:55,09:45
3324,3589,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010200,5,SEX,07:55 às 09:45,Mariza Silva Almeida,07:55,09:45
3325,3590,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010300,5,QUA,07:55 às 10:40,Mariza Silva Almeida,07:55,10:40
3326,3591,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010300,5,SEX,07:55 às 09:45,Isa Maria Nunes,07:55,09:45
3327,3592,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010300,5,SEX,07:55 às 09:45,Mariza Silva Almeida,07:55,09:45
3328,3593,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010400,5,QUI,07:55 às 10:40,Mariza Silva Almeida,07:55,10:40
3329,3594,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010400,5,SEX,07:55 às 09:45,Isa Maria Nunes,07:55,09:45
3330,3595,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010400,5,SEX,07:55 às 09:45,Mariza Silva Almeida,07:55,09:45
3331,3596,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010500,5,TER,07:55 às 10:40,Millani Souza de Almeida Lessa,07:55,10:40
3332,3597,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010500,5,SEX,07:55 às 09:45,Isa Maria Nunes,07:55,09:45
3333,3598,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010500,5,SEX,07:55 às 09:45,Mariza Silva Almeida,07:55,09:45
3334,3599,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010600,5,QUA,07:55 às 10:40,Millani Souza de Almeida Lessa,07:55,10:40
3335,3600,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010600,5,SEX,07:55 às 09:45,Isa Maria Nunes,07:55,09:45
3336,3601,ENFC42,ENFERMAGEM NO CUIDADO À MULHER NO PARTO E PUERPÉRIO,010600,5,SEX,07:55 às 09:45,Mariza Silva Almeida,07:55,09:45
3337,3602,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010100,5,SEG,07:55 às 11:35,Marilia Santos Fontoura,07:55,11:35
3338,3603,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010100,5,SEG,07:55 às 11:35,Gilberto Tadeu Reis da Silva,07:55,11:35
3339,3604,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010100,5,QUA,07:00 às 11:35,Marilia Santos Fontoura,07:00,11:35
3340,3605,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010100,5,QUI,07:00 às 11:35,Neuranides Santana,07:00,11:35
3341,3606,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010100,5,SEX,09:45 às 11:35,Catia Maria Costa Romano,09:45,11:35
3342,3607,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010100,5,SEX,09:45 às 11:35,Neuranides Santana,09:45,11:35
3343,3608,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010200,5,SEG,07:55 às 11:35,Marilia Santos Fontoura,07:55,11:35
3344,3609,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010200,5,SEG,07:55 às 11:35,Gilberto Tadeu Reis da Silva,07:55,11:35
3345,3610,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010200,5,QUA,07:00 às 11:35,Rafael Damasceno de Barros,07:00,11:35
3346,3611,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010200,5,QUI,07:00 às 11:35,Catia Maria Costa Romano,07:00,11:35
3347,3612,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010200,5,SEX,09:45 às 11:35,Catia Maria Costa Romano,09:45,11:35
3348,3613,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010200,5,SEX,09:45 às 11:35,Neuranides Santana,09:45,11:35
3349,3614,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010300,5,SEG,07:55 às 11:35,Marilia Santos Fontoura,07:55,11:35
3350,3615,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010300,5,SEG,07:55 às 11:35,Gilberto Tadeu Reis da Silva,07:55,11:35
3351,3616,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010300,5,QUA,07:00 às 11:35,Neuranides Santana,07:00,11:35
3352,3617,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010300,5,QUI,07:00 às 11:35,Giselle Alves da Silva Teixeira,07:00,11:35
3353,3618,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010300,5,SEX,09:45 às 11:35,Catia Maria Costa Romano,09:45,11:35
3354,3619,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010300,5,SEX,09:45 às 11:35,Neuranides Santana,09:45,11:35
3355,3620,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010400,6,SEG,07:55 às 11:35,Marilia Santos Fontoura,07:55,11:35
3356,3621,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010400,6,SEG,07:55 às 11:35,Gilberto Tadeu Reis da Silva,07:55,11:35
3357,3622,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010400,6,QUA,07:00 às 11:35,Catia Maria Costa Romano,07:00,11:35
3358,3623,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010400,6,QUI,07:00 às 11:35,Rafael Damasceno de Barros,07:00,11:35
3359,3624,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010400,6,SEX,09:45 às 11:35,Catia Maria Costa Romano,09:45,11:35
3360,3625,ENFC43,GESTÃO E EDUCAÇÃO PERMANENTE EM SAÚDE E ENFERMAGEM,010400,6,SEX,09:45 às 11:35,Neuranides Santana,09:45,11:35
3361,3626,ENFC44,ATIVIDADE DE PESQUISA TCC II A,010000,21,QUA,13:55 às 15:45,Fransley Lima Santos,13:55,15:45
3362,3627,ENFC44,ATIVIDADE DE PESQUISA TCC II A,020000,4,SEX,08:50 às 10:40,Fransley Lima Santos,08:50,10:40
3363,3628,ENFC52,"ACCS: DIREITO À SAÚDE, PARTICIPAÇÃO POPULAR E CONTROLE SOCIA",010100,3,QUA,13:55 às 15:45,Rafael Damasceno de Barros,13:55,15:45
3364,3629,ENFC52,"ACCS: DIREITO À SAÚDE, PARTICIPAÇÃO POPULAR E CONTROLE SOCIA",010100,3,QUA,13:55 às 15:45,Daniela Gomes dos Santos Biscarde,13:55,15:45
3365,3630,ENFC52,"ACCS: DIREITO À SAÚDE, PARTICIPAÇÃO POPULAR E CONTROLE SOCIA",010100,3,QUA,15:45 às 17:35,Rafael Damasceno de Barros,15:45,17:35
3366,3631,ENFC52,"ACCS: DIREITO À SAÚDE, PARTICIPAÇÃO POPULAR E CONTROLE SOCIA",010100,3,QUA,15:45 às 17:35,Daniela Gomes dos Santos Biscarde,15:45,17:35
3367,3632,ENFC69,ACCS: PRANATERAPIA APLICADA AO CUIDADO,010100,5,QUI,13:55 às 15:45,Catia Maria Costa Romano,13:55,15:45
3368,3634,ENFC98,"ACCS: SAÚDE MENTAL, GÊNERO E SEXUALIDADES",010100,5,QUI,13:55 às 15:45,George Amaral Santos,13:55,15:45
3369,3635,ENFC98,"ACCS: SAÚDE MENTAL, GÊNERO E SEXUALIDADES",010100,5,QUI,15:45 às 17:35,Docente não informado pelo Departamento,15:45,17:35
3370,3636,ENFC99,AMAMENTAÇÃO E PRÁTICAS DE ALIMENTAÇÃO INFANTIL,010000,30,SEG,13:55 às 17:35,Claudia Nery Teixeira Palombo,13:55,17:35
3371,3637,ENFD22,ACCS: ABORDAGEM INTERDISCIPLINAR À SAÚDE MENTAL DE ESCOLARES,010100,6,SEG,13:55 às 15:45,Ridalva Dias Felix Martins,13:55,15:45
3372,3639,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,020900,1,QUI,13:55 às 14:50,Paloma de Castro Brandao,13:55,14:50
3373,3640,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,020900,1,QUI,14:50 às 16:40,Nadirlene Pereira Gomes,14:50,16:40
3374,3641,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021000,3,QUI,13:55 às 14:50,Paloma de Castro Brandao,13:55,14:50
3375,3643,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021000,3,CMB,00:00 às 00:00,Docente não informado pelo Departamento,00:00,00:00
3376,3644,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021100,6,QUI,13:55 às 14:50,Paloma de Castro Brandao,13:55,14:50
3377,3645,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021100,6,QUI,14:50 às 16:40,Docente Substituto a Contratar,14:50,16:40
3378,3646,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021100,6,CMB,00:00 às 00:00,Docente não informado pelo Departamento,00:00,00:00
3379,3647,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021200,6,QUI,13:55 às 14:50,Paloma de Castro Brandao,13:55,14:50
3380,3648,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021200,6,QUI,14:50 às 16:40,Maria Teresa Brito Mariotti de Santana,14:50,16:40
3381,3649,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021200,6,CMB,00:00 às 00:00,Docente não informado pelo Departamento,00:00,00:00
3382,3650,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021300,6,QUI,13:55 às 14:50,Paloma de Castro Brandao,13:55,14:50
3383,3651,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021300,6,QUI,14:50 às 16:40,Docente Substituto a Contratar,14:50,16:40
3384,3652,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021300,6,CMB,00:00 às 00:00,Docente não informado pelo Departamento,00:00,00:00
3385,3653,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021400,6,QUI,13:55 às 14:50,Paloma de Castro Brandao,13:55,14:50
3386,3654,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021400,6,QUI,14:50 às 16:40,Docente não informado pelo Departamento,14:50,16:40
3387,3655,ENFD26,URGÊNCIAS E EMERGÊNCIAS NA COMUNIDADE,021400,6,CMB,00:00 às 00:00,Josielson Costa da Silva,00:00,00:00
3388,3656,ENFD27,"ACCS: MEMÓRIA, ENFERMAGEM E SOCIEDADE",010000,10,QUI,13:55 às 18:30,Docente não informado pelo Departamento,13:55,18:30
3389,3657,ENFD27,"ACCS: MEMÓRIA, ENFERMAGEM E SOCIEDADE",010000,10,QUI,13:55 às 18:30,Jose Lucio Costa Ramos,13:55,18:30
3390,3658,ENFD28,ACCS: A ARTE DE LER E CONTAR HISTÓRIAS NO CUIDADO À SAÚDE,010000,5,QUI,13:00 às 16:40,Tania Maria de Oliva Menezes,13:00,16:40
3391,3659,ENFD28,ACCS: A ARTE DE LER E CONTAR HISTÓRIAS NO CUIDADO À SAÚDE,010000,5,QUI,13:00 às 16:40,Adriana Valeria da Silva Freitas,13:00,16:40
3392,3660,ENGN94,MAPEAMENTO E COMUNICAÇÃO COMUNITÁRIA COM COMBATE A EPIDEMIAS,010100,2,CMB,00:00 às 23:00,Patricia Lustosa Brito,00:00,23:00
3393,3661,HACA50,RACIONALIDADES EM SAÚDE:SISTEMAS MÉDICOS E PRÁT.ALTERNATIVAS,010000,2,QUA,13:00 às 16:40,Anamelia Lins e Silva Franco,13:00,16:40
