Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente
FAR141,QUIMICA FARMACEUTICA III,010600,10,QUA,10:40 às 12:30,Samuel Silva da Rocha Pita
FAR141,QUIMICA FARMACEUTICA III,010600,10,QUI,15:45 às 17:35,Gloria Narjara Santos da Silva
FAR141,QUIMICA FARMACEUTICA III,010600,10,QUI,15:45 às 17:35,Samuel Silva da Rocha Pita
FAR145,FARMACOTECNICA III,010100,10,QUA,13:00 às 16:40,Docente Substituto a Contratar
FAR145,FARMACOTECNICA III,010100,10,QUA,13:00 às 16:40,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010100,10,QUI,09:45 às 11:35,Docente Substituto a Contratar
FAR145,FARMACOTECNICA III,010100,10,QUI,09:45 às 11:35,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010100,10,QUI,09:45 às 11:35,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010200,10,QUI,09:45 às 11:35,Docente Substituto a Contratar
FAR145,FARMACOTECNICA III,010200,10,QUI,09:45 às 11:35,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010200,10,QUI,09:45 às 11:35,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010200,10,QUI,13:00 às 16:40,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010300,10,SEG,13:00 às 16:40,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010300,10,QUI,09:45 às 11:35,Docente Substituto a Contratar
FAR145,FARMACOTECNICA III,010300,10,QUI,09:45 às 11:35,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010300,10,QUI,09:45 às 11:35,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010400,10,TER,07:55 às 11:35,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010400,10,QUI,09:45 às 11:35,Docente Substituto a Contratar
FAR145,FARMACOTECNICA III,010400,10,QUI,09:45 às 11:35,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010400,10,QUI,09:45 às 11:35,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010500,10,TER,13:00 às 16:40,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010500,10,QUI,09:45 às 11:35,Docente Substituto a Contratar
FAR145,FARMACOTECNICA III,010500,10,QUI,09:45 às 11:35,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010500,10,QUI,09:45 às 11:35,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010800,10,QUI,09:45 às 11:35,Docente Substituto a Contratar
FAR145,FARMACOTECNICA III,010800,10,QUI,09:45 às 11:35,Neila de Paula Pereira
FAR145,FARMACOTECNICA III,010800,10,QUI,09:45 às 11:35,Milleno Dantas Mota
FAR145,FARMACOTECNICA III,010800,10,SEX,13:00 às 16:40,Docente Substituto a Contratar
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010100,9,SEX,13:00 às 13:55,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010100,9,SEX,13:55 às 16:40,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010200,9,SEX,07:00 às 09:45,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010200,9,SEX,13:00 às 13:55,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010300,9,QUI,09:45 às 12:30,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010300,9,SEX,13:00 às 13:55,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010400,9,QUI,07:00 às 09:45,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010400,9,SEX,13:00 às 13:55,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010500,9,SEX,09:45 às 12:30,Leandro de Moura Franca
FAR147,MÉTODOS FÍSICOS DE ANÁLISES APLICADAS,010500,9,SEX,13:00 às 13:55,Leandro de Moura Franca
FAR157,MICROBIOLOGIA CLINICA,010100,7,TER,16:40 às 18:30,Joice Neves Reis Pedreira
FAR157,MICROBIOLOGIA CLINICA,010100,7,QUA,16:40 às 18:30,Joice Neves Reis Pedreira
FAR157,MICROBIOLOGIA CLINICA,010100,7,QUI,16:40 às 18:30,Cleuber Franco Fontes
FAR157,MICROBIOLOGIA CLINICA,010100,7,SEX,16:40 às 17:35,Cleuber Franco Fontes
FAR157,MICROBIOLOGIA CLINICA,010100,7,SEX,17:35 às 18:30,Cleuber Franco Fontes
FAR176,BROMATOLOGIA GERAL,010000,50,SEG,07:55 às 09:45,Bruno Nicolau Paulino
FAR178,IMUNOLOGIA DAS DOENÇAS INFECCIOSAS,010100,8,TER,14:50 às 16:40,Carina Carvalho dos Santos
FAR178,IMUNOLOGIA DAS DOENÇAS INFECCIOSAS,010100,8,QUA,13:00 às 14:50,Carina Carvalho dos Santos
FAR178,IMUNOLOGIA DAS DOENÇAS INFECCIOSAS,010200,8,TER,14:50 às 16:40,Carina Carvalho dos Santos
FAR178,IMUNOLOGIA DAS DOENÇAS INFECCIOSAS,010200,8,QUA,14:50 às 16:40,Luciana Santos Cardoso
FAR181,FARMACOLOGIA INTEGRADA,010100,15,SEG,13:00 às 14:50,Cristiane Flora Villarreal
FAR181,FARMACOLOGIA INTEGRADA,010100,15,SEG,14:50 às 16:40,Cristiane Flora Villarreal
FAR181,FARMACOLOGIA INTEGRADA,010200,15,SEG,13:00 às 14:50,Cristiane Flora Villarreal
FAR181,FARMACOLOGIA INTEGRADA,010200,15,TER,07:00 às 08:50,Cristiane Flora Villarreal
FAR181,FARMACOLOGIA INTEGRADA,010300,15,SEG,13:00 às 14:50,Cristiane Flora Villarreal
FAR181,FARMACOLOGIA INTEGRADA,010300,15,TER,10:40 às 12:30,Cristiane Flora Villarreal
FAR457,ACC: PREVENÇÃO DE ANEMIAS,000100,5,QUA,13:55 às 17:35,Renato Santos Leal
FARA01,METODOLOGIA CIENTÍFICA,010000,40,QUA,14:50 às 16:40,Edimar Caetite Junior
FARA01,METODOLOGIA CIENTÍFICA,040000,40,QUA,08:50 às 10:40,Edimar Caetite Junior
FARA34,TOXICOLOGIA,010000,45,SEG,08:50 às 10:40,Ana Leonor Pardo Campos Godoy
FARA34,TOXICOLOGIA,010000,45,QUA,13:55 às 15:45,Ana Leonor Pardo Campos Godoy
FARA66,BIOSSEGURANÇA EM LABORATÓRIOS,010000,50,TER,08:50 às 10:40,Bruno Nicolau Paulino
FARA70,INTRODUÇÃO À ATENÇÃO FARMACÊUTICA,010000,50,SEG,08:50 às 10:40,Pablo de Moura Santos
FARA71,IMUNOLOGIA APLICADA A FARMÁCIA,010000,50,QUI,14:50 às 16:40,Carina Carvalho dos Santos
FARA73,ESTÁGIO MODULAR I,000001,23,SEX,13:55 às 17:35,Charleston Ribeiro Pinto
FARA73,ESTÁGIO MODULAR I,000001,23,SEX,13:55 às 17:35,Regina de Jesus Santos
FARA73,ESTÁGIO MODULAR I,000001,23,SEX,13:55 às 17:35,Ademir Evangelista do Vale
FARA73,ESTÁGIO MODULAR I,000001,23,SAB,08:50 às 09:45,Charleston Ribeiro Pinto
FARA73,ESTÁGIO MODULAR I,000001,23,SAB,08:50 às 09:45,Regina de Jesus Santos
FARA73,ESTÁGIO MODULAR I,000001,23,SAB,08:50 às 09:45,Ademir Evangelista do Vale
FARA73,ESTÁGIO MODULAR I,000002,22,QUI,08:50 às 12:30,Charleston Ribeiro Pinto
FARA73,ESTÁGIO MODULAR I,000002,22,QUI,08:50 às 12:30,Regina de Jesus Santos
FARA73,ESTÁGIO MODULAR I,000002,22,QUI,08:50 às 12:30,Ademir Evangelista do Vale
FARA73,ESTÁGIO MODULAR I,000002,22,SAB,09:45 às 10:40,Charleston Ribeiro Pinto
FARA73,ESTÁGIO MODULAR I,000002,22,SAB,09:45 às 10:40,Regina de Jesus Santos
FARA73,ESTÁGIO MODULAR I,000002,22,SAB,09:45 às 10:40,Ademir Evangelista do Vale
FARA74,MICROBIOLOGIA APLICADA A FARMÁCIA,010000,45,QUI,13:55 às 15:45,Joice Neves Reis Pedreira
FARA74,MICROBIOLOGIA APLICADA A FARMÁCIA,010000,45,QUI,13:55 às 15:45,Mariana Nougalli Roselino
FARA74,MICROBIOLOGIA APLICADA A FARMÁCIA,010000,45,QUI,13:55 às 15:45,Cleber Alberto Schmidt
FARA75,ESTÁGIO MODULAR II,000002,6,SEG,13:00 às 17:35,Nathalie Ribeiro Wingert
FARA75,ESTÁGIO MODULAR II,000003,6,TER,07:00 às 11:35,Wagner Luis da Cruz Almeida
FARA75,ESTÁGIO MODULAR II,000004,6,TER,13:00 às 17:35,Genario Oliveira Santos Junior
FARA75,ESTÁGIO MODULAR II,000005,6,QUA,07:00 às 07:55,Wagner Luis da Cruz Almeida
FARA75,ESTÁGIO MODULAR II,000005,6,QUA,07:55 às 11:35,Wagner Luis da Cruz Almeida
FARA75,ESTÁGIO MODULAR II,000006,6,QUA,13:00 às 17:35,Wagner Luis da Cruz Almeida
FARA75,ESTÁGIO MODULAR II,000007,6,QUI,07:00 às 07:55,Valdeene Vieira Santos
FARA75,ESTÁGIO MODULAR II,000007,6,QUI,07:55 às 11:35,Valdeene Vieira Santos
FARA75,ESTÁGIO MODULAR II,000008,6,QUI,13:00 às 17:35,Joslene Lacerda Barreto
FARA76,ESTÁGIO MODULAR III,000001,13,CMB,00:00 às 23:00,Lindemberg Assuncao Costa
FARA76,ESTÁGIO MODULAR III,000002,13,QUA,13:00 às 13:55,Lindemberg Assuncao Costa
FARA76,ESTÁGIO MODULAR III,000002,13,QUA,13:55 às 14:50,Lindemberg Assuncao Costa
FARA76,ESTÁGIO MODULAR III,000002,13,QUA,14:50 às 17:35,Lindemberg Assuncao Costa
FARA76,ESTÁGIO MODULAR III,000003,13,SEG,13:00 às 13:55,Lindemberg Assuncao Costa
FARA76,ESTÁGIO MODULAR III,000003,13,SEG,13:55 às 14:50,Lindemberg Assuncao Costa
FARA76,ESTÁGIO MODULAR III,000003,13,SEG,14:50 às 17:35,Lindemberg Assuncao Costa
FARA77,ESTÁGIO MODULAR IV,000001,10,SEX,13:00 às 14:50,Alini Tinoco Fricks
FARA77,ESTÁGIO MODULAR IV,000001,10,SEX,14:50 às 17:35,Alini Tinoco Fricks
FARA77,ESTÁGIO MODULAR IV,000002,10,SEX,13:00 às 14:50,Janaina de Carvalho Alves
FARA77,ESTÁGIO MODULAR IV,000002,10,SEX,14:50 às 17:35,Janaina de Carvalho Alves
FARA77,ESTÁGIO MODULAR IV,000003,10,SEX,13:00 às 14:50,Maria Eugenia de Oliveira Mamede
FARA77,ESTÁGIO MODULAR IV,000003,10,SEX,14:50 às 17:35,Maria Eugenia de Oliveira Mamede
FARA78,ESTÁGIO MODULAR V,000001,8,SEG,07:00 às 11:35,Joice Neves Reis Pedreira
FARA78,ESTÁGIO MODULAR V,000001,8,SEG,07:00 às 11:35,Soraia Machado Cordeiro
FARA78,ESTÁGIO MODULAR V,000002,8,TER,07:00 às 11:35,Ricardo David Couto
FARA78,ESTÁGIO MODULAR V,000002,8,TER,07:00 às 11:35,Ernesto Pereira de Oliveira
FARA78,ESTÁGIO MODULAR V,000002,8,TER,07:00 às 11:35,Cynara Gomes Barbosa
FARA78,ESTÁGIO MODULAR V,000003,8,QUA,07:00 às 11:35,Renato Santos Leal
FARA78,ESTÁGIO MODULAR V,000003,8,QUA,07:00 às 11:35,Elisangela Vitoria Adorno
FARA78,ESTÁGIO MODULAR V,000003,8,QUA,07:00 às 11:35,Clarissa Maria Souza Peralva
FARA78,ESTÁGIO MODULAR V,000004,8,QUI,07:00 às 11:35,Docente Concursado
FARA78,ESTÁGIO MODULAR V,000004,8,QUI,07:00 às 11:35,Neci Matos Soares
FARA78,ESTÁGIO MODULAR V,000004,8,QUI,07:00 às 11:35,Marcia Cristina Aquino Teixeira
FARA78,ESTÁGIO MODULAR V,000005,8,SEX,07:00 às 11:35,Luciana Santos Cardoso
FARA78,ESTÁGIO MODULAR V,000005,8,SEX,07:00 às 11:35,Carina Carvalho dos Santos
FARA78,ESTÁGIO MODULAR V,000006,10,CMB,00:00 às 23:00,Joice Neves Reis Pedreira
FARA78,ESTÁGIO MODULAR V,000006,10,CMB,00:00 às 23:00,Ana Leonor Pardo Campos Godoy
FARA78,ESTÁGIO MODULAR V,000006,10,CMB,00:00 às 23:00,Junia Raquel Dutra Ferreira
FARA78,ESTÁGIO MODULAR V,000006,10,CMB,00:00 às 23:00,Bruno Jose Dumet Fernandes
FARA79,FARMACOCINÉTICA CLÍNICA,010100,15,TER,13:55 às 15:45,Izabel Almeida Alves
FARA79,FARMACOCINÉTICA CLÍNICA,010100,15,TER,13:55 às 15:45,Valdeene Vieira Santos
FARA79,FARMACOCINÉTICA CLÍNICA,010100,15,TER,15:45 às 16:40,Izabel Almeida Alves
FARA79,FARMACOCINÉTICA CLÍNICA,010100,15,TER,15:45 às 16:40,Valdeene Vieira Santos
FARA79,FARMACOCINÉTICA CLÍNICA,010200,15,TER,13:55 às 15:45,Izabel Almeida Alves
FARA79,FARMACOCINÉTICA CLÍNICA,010200,15,TER,13:55 às 15:45,Valdeene Vieira Santos
FARA79,FARMACOCINÉTICA CLÍNICA,010200,15,TER,16:40 às 17:35,Izabel Almeida Alves
FARA79,FARMACOCINÉTICA CLÍNICA,010200,15,TER,16:40 às 17:35,Valdeene Vieira Santos
FARA79,FARMACOCINÉTICA CLÍNICA,010300,15,TER,13:55 às 15:45,Izabel Almeida Alves
FARA79,FARMACOCINÉTICA CLÍNICA,010300,15,TER,13:55 às 15:45,Valdeene Vieira Santos
FARA79,FARMACOCINÉTICA CLÍNICA,010300,15,TER,17:35 às 18:30,Izabel Almeida Alves
FARA79,FARMACOCINÉTICA CLÍNICA,010300,15,TER,17:35 às 18:30,Valdeene Vieira Santos
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,010100,10,QUI,07:00 às 08:50,Renato Santos Leal
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,010100,10,QUI,08:50 às 10:40,Renato Santos Leal
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,010200,10,QUI,07:00 às 08:50,Renato Santos Leal
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,010200,10,QUI,10:40 às 12:30,Renato Santos Leal
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,010300,10,QUI,07:00 às 08:50,Renato Santos Leal
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,010300,10,SEX,13:00 às 14:50,Renato Santos Leal
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020400,10,TER,13:00 às 14:50,Elisangela Vitoria Adorno
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020400,10,QUI,13:00 às 14:50,Elisangela Vitoria Adorno
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020400,10,QUI,13:00 às 14:50,Clarissa Maria Souza Peralva
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020500,10,TER,14:50 às 16:40,Clarissa Maria Souza Peralva
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020500,10,QUI,13:00 às 14:50,Elisangela Vitoria Adorno
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020500,10,QUI,13:00 às 14:50,Clarissa Maria Souza Peralva
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020600,10,QUI,13:00 às 14:50,Elisangela Vitoria Adorno
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020600,10,QUI,13:00 às 14:50,Clarissa Maria Souza Peralva
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020600,10,QUI,15:45 às 17:35,Clarissa Maria Souza Peralva
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020700,10,SEG,15:45 às 17:35,Elisangela Vitoria Adorno
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020700,10,QUI,13:00 às 14:50,Elisangela Vitoria Adorno
FARA80,HEMATOLOGIA APLICADA À FARMÁCIA,020700,10,QUI,13:00 às 14:50,Clarissa Maria Souza Peralva
FARA81,BIOQUÍMICA E ANÁLISE DE ALIMENTOS I,010100,15,QUA,13:00 às 13:55,Alini Tinoco Fricks
FARA81,BIOQUÍMICA E ANÁLISE DE ALIMENTOS I,010100,15,QUA,13:55 às 14:50,Alini Tinoco Fricks
FARA81,BIOQUÍMICA E ANÁLISE DE ALIMENTOS I,010200,15,QUA,13:00 às 13:55,Alini Tinoco Fricks
FARA81,BIOQUÍMICA E ANÁLISE DE ALIMENTOS I,010200,15,QUA,14:50 às 15:45,Docente Substituto a Contratar
FARA81,BIOQUÍMICA E ANÁLISE DE ALIMENTOS I,010300,15,QUA,13:00 às 13:55,Alini Tinoco Fricks
FARA81,BIOQUÍMICA E ANÁLISE DE ALIMENTOS I,010300,15,QUA,15:45 às 16:40,Docente Substituto a Contratar
FARA82,GESTÃO E PLANEJAMENTO DE SERVIÇOS DE SAÚDE,010100,30,QUA,07:55 às 09:45,Thais Rodrigues Penaforte
FARA82,GESTÃO E PLANEJAMENTO DE SERVIÇOS DE SAÚDE,010100,30,QUA,09:45 às 11:35,Thais Rodrigues Penaforte
FARA82,GESTÃO E PLANEJAMENTO DE SERVIÇOS DE SAÚDE,020200,30,SEX,07:55 às 09:45,Joslene Lacerda Barreto
FARA82,GESTÃO E PLANEJAMENTO DE SERVIÇOS DE SAÚDE,020200,30,SEX,09:45 às 11:35,Joslene Lacerda Barreto
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,SEG,08:50 às 10:40,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,SEG,08:50 às 10:40,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,SEG,08:50 às 10:40,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,SEG,08:50 às 10:40,Carolina Oliveira de Souza
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,TER,14:50 às 16:40,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,TER,14:50 às 16:40,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,TER,14:50 às 16:40,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010100,12,TER,14:50 às 16:40,Carolina Oliveira de Souza
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,SEG,10:40 às 12:30,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,SEG,10:40 às 12:30,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,SEG,10:40 às 12:30,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,SEG,10:40 às 12:30,Carolina Oliveira de Souza
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,TER,14:50 às 16:40,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,TER,14:50 às 16:40,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,TER,14:50 às 16:40,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010200,12,TER,14:50 às 16:40,Carolina Oliveira de Souza
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,TER,14:50 às 16:40,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,TER,14:50 às 16:40,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,TER,14:50 às 16:40,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,TER,14:50 às 16:40,Carolina Oliveira de Souza
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,QUA,08:50 às 10:40,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,QUA,08:50 às 10:40,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,QUA,08:50 às 10:40,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010400,12,QUA,08:50 às 10:40,Carolina Oliveira de Souza
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,TER,14:50 às 16:40,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,TER,14:50 às 16:40,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,TER,14:50 às 16:40,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,TER,14:50 às 16:40,Carolina Oliveira de Souza
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,QUA,10:40 às 12:30,Nathalie Ribeiro Wingert
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,QUA,10:40 às 12:30,Edith Cristina Laignier Cazedey
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,QUA,10:40 às 12:30,Regina de Jesus Santos
FARA83,"CONTROLE DE QUALIDADE FISICOQUÍMICO DE: ALIMENTOS, COSMÉTICO",010500,12,QUA,10:40 às 12:30,Carolina Oliveira de Souza
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010100,13,SEG,10:40 às 12:30,Cleber Alberto Schmidt
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010100,13,SEG,10:40 às 12:30,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010100,13,TER,07:55 às 08:50,Cleber Alberto Schmidt
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010100,13,QUI,07:55 às 08:50,Cleber Alberto Schmidt
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010200,13,SEG,10:40 às 12:30,Cleber Alberto Schmidt
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010200,13,SEG,10:40 às 12:30,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010200,13,TER,08:50 às 09:45,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010200,13,QUI,08:50 às 09:45,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010300,13,SEG,10:40 às 12:30,Cleber Alberto Schmidt
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010300,13,SEG,10:40 às 12:30,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010300,13,TER,10:40 às 11:35,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010300,13,QUI,10:40 às 11:35,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010400,13,SEG,10:40 às 12:30,Cleber Alberto Schmidt
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010400,13,SEG,10:40 às 12:30,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010400,13,TER,11:35 às 12:30,Ricardo Bizogne Souto
FARA84,"CONTROLE MICROBIOLÓGICO DE PRODUTOS FARMACÊUTICOS, CORRELATO",010400,13,QUI,11:35 às 12:30,Ricardo Bizogne Souto
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,010000,14,CMB,00:00 às 23:00,Nathalie Ribeiro Wingert
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,020000,5,CMB,00:00 às 23:00,Ademir Evangelista do Vale
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,030000,5,CMB,00:00 às 23:00,Bruno Jose Dumet Fernandes
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,040000,5,CMB,00:00 às 23:00,Bruno Nicolau Paulino
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,050000,5,CMB,00:00 às 23:00,Carina Carvalho dos Santos
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,060000,5,CMB,00:00 às 23:00,Carolina Oliveira de Souza
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,070000,5,CMB,00:00 às 23:00,Charleston Ribeiro Pinto
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,080000,5,CMB,00:00 às 23:00,Cleber Alberto Schmidt
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,090000,5,CMB,00:00 às 23:00,Cleuber Franco Fontes
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,100000,5,CMB,00:00 às 23:00,Cristiane Flora Villarreal
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,110000,5,CMB,00:00 às 23:00,Cynara Gomes Barbosa
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,120000,5,CMB,00:00 às 23:00,Wagner Luis da Cruz Almeida
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,130000,5,CMB,00:00 às 23:00,Denis de Melo Soares
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,140000,5,CMB,00:00 às 23:00,Douglas Fernando Rambo
FARA85,TRABALHO DE CONCLUSÃO DE CURSO-I,150000,5,CMB,00:00 às 23:00,Ederlan de Souza Ferreira
